Query	ChatId	UserId	Num	BotAnsw	BotHelp	BotAnswer	Time	Answer
персональные данные	14846783	21201132	1	1	1	ДРУГОЕ	2,555814028	На такие вопросы я не отвечаю, попробуйте переформулировать вопрос
Доброе утро. Интересует информация про номинальный счет, в частности налогообложение и доход по номинальному счету кому принадлежит?	14846785	16161855	1	0	0	('НЕТ ОТВЕТА',)	75,11159015	"1. Заголовок текста: Кто является налоговым агентом и платит НДФЛ при краудфандинге  
   Фрагмент: Оператор выплачивает проценты на остаток средств на номинальном счете. При выплате инвестору процентов на остаток средств на номинальном счете оператор инвестиционной платформы признается налоговым агентом по НДФЛ. Оператор – источник дохода обязан исчислить, удержать и перечислить НДФЛ в бюджет (подп. 1 п. 1 ст. 208, ст. 209, ст. 226 НК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/560899/

2. Заголовок текста: Кто является налоговым агентом и платит НДФЛ при краудфандинге  
   Фрагмент: Порядок уплаты НДФЛ зависит от способа инвестирования, от того, ведет ли оператор инвестиционной платформы брокерскую деятельность, и вида дохода – доход от инвестиций или проценты на денежные средства на номинальном счете.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/560899/

3. Заголовок текста: Нужно ли удержать НДФЛ с разницы между первоначальной и новой номинальной стоимостью долей (акций) учредителей организации. Разница образовалась при увеличении уставного капитала за счет нераспределенной прибыли  
   Фрагмент: НДФЛ не облагаются доходы учредителей, полученные от увеличения номинальной стоимости их долей (акций), если уставный капитал изменился за счет переоценки основных средств (п. 19 ст. 217 НК). Если к увеличению номинальной стоимости долей (акций) привело увеличение уставного капитала за счет нераспределенной прибыли, эта льгота не применяется.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/508100/

4. Заголовок текста: Кто является налоговым агентом и платит НДФЛ при краудфандинге  
   Фрагмент: Инвестирование с использованием инвестиционной платформы согласно статье 5 Закона от 02.08.2019 № 259-ФЗ может осуществляться путем: предоставления займов (краудлендинг); покупки ценных бумаг (краудинвестинг); приобретения утилитарных цифровых прав (УЦП); приобретения цифровых финансовых активов (ЦФА).  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/560899/"
Добрый день!	14846788	8165247	1	0	0	Рады приветствовать вас на нашем сайте	1,88531065	Рады приветствовать вас на нашем сайте
Доброе утро! Общество с ограниченной ответственностью, за прошлый отчетный период по бухгалтерской отчетности имеется убыток, показатель нераспределенной прибыли по балансу за прошлые периоды имеет положительное значение. Возможно ли начисление и выдача дивидендов за прошлый год?	14846789	2504837	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Да, в вашей ситуации возможно начисление и выплата дивидендов за счет нераспределенной прибыли прошлых лет, даже при наличии убытка в отчетном году. Это подтверждается текстом: ""Кроме того, дивиденды можно выплатить за счет прибыли прошлых лет, если в отчетном году у организации чистой прибыли не было"" (Заголовок текста: ""За счет каких источников выплачивать дивиденды"", ссылка: https://vip.1gl.ru?#/document/86/797040/)

* Законодательство не устанавливает ограничений по периоду получения прибыли для выплаты дивидендов, что подтверждается цитатой: ""И в гражданском, и в налоговом законодательстве сказано лишь, что источником выплаты дивидендов является чистая прибыль организации. Ограничений, в какой именно период должна образоваться такая прибыль, в законе нет"" (Заголовок текста: ""За счет каких источников выплачивать дивиденды"", ссылка: https://vip.1gl.ru?#/document/86/797040/)

* В бухгалтерском учете начисление дивидендов будет отражаться через счет нераспределенной прибыли, что подтверждается текстом: ""Дивиденды начисляют за счет чистой прибыли. Поэтому при начислении счет учета расчетов корреспондирует со счетом 84 «Нераспределенная прибыль (непокрытый убыток)»"" (Заголовок текста: ""Гид по проводкам: учет начисления и выплаты дивидендов"", ссылка: https://vip.1gl.ru?#/document/16/146435/)"	117,9596107	"1. Заголовок текста: Можно ли выплатить дивиденды за счет прибыли прошлых лет  
   Фрагмент текста: Да, можно. И в гражданском, и в налоговом законодательстве сказано лишь, что источником выплаты дивидендов является чистая прибыль организации. Ограничений, в какой именно период должна образоваться такая прибыль, в законе нет (п. 2 ст. 42 Закона от 26.12.1995 № 208-ФЗ, п. 1 ст. 28 Закона от 08.02.1998 № 14-ФЗ, ст. 43 НК). Если по итогам прошлых лет прибыль не распределена, то за ее счет можно выплатить дивиденды в текущем году. Такое может произойти, например, если чистую прибыль не использовали для выплаты дивидендов или для формирования специальных фондов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/797040/

2. Заголовок текста: За счет каких источников выплачивать дивиденды  
   Фрагмент текста: Если прибыль отчетного периода покрывает убыток прошлых лет, то по итогам I квартала, полугодия или девяти месяцев организация вправе выплатить дивиденды. При этом сумма дивидендов к выплате не может превышать сумму непокрытого убытка прошлых лет. Ведь источник выплаты дивидендов — чистая прибыль.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/797040/

3. Заголовок текста: Можно ли выплачивать промежуточные дивиденды, если есть непокрытый убыток прошлых лет  
   Фрагмент текста: Можно, только если величина чистых активов больше уставного капитала и резервного фонда. Прибыль отчетного года можно направить на промежуточные дивиденды. Ограничение есть только по стоимости чистых активов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/797040/"
как правильно рассчитать срок представления документов по требованию выставленному в соответствии со ст. 23 Закона 173-ФЗ от 10.12.2003. Требование направлено налогоплательщику по ТКС	14846795	3056276	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Срок представления документов по требованию составляет 10 рабочих дней с даты получения требования по ТКС. Если вы не успеваете представить документы в установленный срок, необходимо направить уведомление о невозможности представления документов (""Направьте уведомление в ИФНС, если заранее известно, что не успеваете представить документы по требованию инспекции в установленный НК срок"" - из текста ""Уведомление в ИФНС о продлении сроков ответа на требование и невозможности представить документы в срок"", https://vip.1gl.ru?#/document/118/144228/)

* Уведомление о невозможности представить документы нужно направить не позднее следующего дня после получения требования (""Уведомление с просьбой предоставить отсрочку надо направить не позднее следующего дня после того, как получили требование о представлении документов. Это предусмотрено в пункте 3 статьи 93 НК"" - из текста ""Как заполнить уведомление о невозможности представить документы по требованию ИФНС"", https://vip.1gl.ru?#/document/86/727849/)

* Уведомление составляется по форме КНД 1125045, утвержденной приказом ФНС от 21.02.2024 № СД-7-2/148@ (""Уведомление о невозможности представить документы по требованию ИФНС заполните по форме (КНД 1125045), утвержденной приказом ФНС от 21.02.2024 № СД-7-2/148@"" - из текста ""Как заполнить уведомление о невозможности представить документы по требованию ИФНС"", https://vip.1gl.ru?#/document/86/727849/)

* В уведомлении важно грамотно обосновать причины продления срока и указать реальную дату представления документов (""Важно грамотно обосновать причины, из-за которых нужна отсрочка. Иначе инспекторы ее не предоставят"" - из текста ""Как составить и подать уведомление о невозможности представить документы по требованию ИФНС"", https://vip.1gl.ru?#/document/16/147721/)"	122,5721996	"1. Заголовок текста: Как проверить требование ИФНС об уплате задолженности  
   Фрагмент текста: Срок уплаты Исполнить требование об уплате задолженности налогоплательщик обязан в течение восьми рабочих дней после получения. Более продолжительный срок для погашения задолженности вправе установить налоговая инспекция. Такой срок уплаты должен быть указан в самом требовании. Это следует из пунктов 1 и 3 статьи 69 и пункта 6 статьи 6.1 НК. Если не исполнить требование в установленный срок, задолженность могут взыскать со счета по решению ИФНС.  
   Ссылку на текст: https://vip.1gl.ru?#/document/86/837371/

2. Заголовок текста: Как проверить требование ИФНС об уплате задолженности  
   Фрагмент текста: Требование об уплате задолженности, направленное по почте, считается полученным на шестой рабочий день с момента отправки заказного письма (п. 4 ст. 69 и п. 6 ст. 6.1 НК). Требование, направленное в виде электронного документа, считается полученным с момента отправления налогоплательщиком электронной квитанции о приеме.  
   Ссылку на текст: https://vip.1gl.ru?#/document/86/837371/

3. Заголовок текста: Как проверить требование ИФНС об уплате задолженности  
   Фрагмент текста: Если требование проигнорировать, ИФНС запустит процедуру принудительного взыскания со счета, как по всем несвоевременно оплаченным требованиям.  
   Ссылку на текст: https://vip.1gl.ru?#/document/86/837371/"
Здравствуйте. Приобрели б/у автомобиль для перепродажи. Обязательно ли принимать к учету как основное средство, или допускается оприходовать на 41 счет?	14846796	1971826	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Автомобиль, приобретенный для перепродажи, не нужно учитывать как основное средство. Его следует оприходовать на счет 41 ""Товары"", так как ""Имущество, которое приобрели для перепродажи, – это товар. В составе основных средств его не учитывают"" (Заголовок: ""Нужен ли акт приема-передачи, если объекты куплены для перепродажи"", ссылка: https://vip.1gl.ru?#/document/12/430714/)

* При учете автомобиля для перепродажи на счете 41 ""Товары"" есть преимущество в виде льготы по НДС: ""НДС начисляют с разницы между ценой продажи и покупки"". Для этого должны соблюдаться условия:
- ""транспорт находился в собственности и был зарегистрирован на физлицо, у которого он был приобретен;
- компания учитывала автомобиль или мотоцикл на счете 41 «Товары» и не использовала его в предпринимательской деятельности как объект ОС""
(Заголовок: ""Как начислить НДС при продаже автомобиля"", ссылка: https://vip.1gl.ru?#/document/86/717963/)

* Проводки по учету автомобиля для перепродажи:
""Дебет 41 Кредит 60 (76) — оприходован автомобиль""
(Заголовок: ""Как исчислять НДС с межценовой разницы при продаже автомобилей, мотоциклов, бытовой и электронной техники"", ссылка: https://vip.1gl.ru?#/document/86/792749/)"	108,8527985	"1. Заголовок текста: Как учесть продажу автомобиля  
   Фрагмент: Условия применения этой нормы: льгота применяется к автомобилям и мотоциклам, а не к любому транспорту; транспорт находился в собственности и был зарегистрирован на физлицо, у которого он был приобретен; компания учитывала автомобиль или мотоцикл на счете 41 «Товары» и не использовала его в предпринимательской деятельности как объект ОС.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/146827/

2. Заголовок текста: Как учесть продажу автомобиля  
   Фрагмент: Если продаете автомобиль или мотоцикл, который использовали в предпринимательской деятельности как основное средство, то начислите НДС в общем порядке. В этом случае не имеет значения, с какими намерениями компания купила машину у физлица – для перепродажи или нет.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/146827/

3. Заголовок текста: Как учесть продажу автомобиля  
   Фрагмент: При продаже автомобиля или мотоцикла плательщику НДС надо выставить счет-фактуру с суммой НДС, рассчитанной с межценовой разницы (п. 3 ст. 169 НК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/146827/

4. Заголовок текста: Как учесть продажу автомобиля  
   Фрагмент: Если компания не будет использовать автомобиль, пока ищет покупателя, снимите его с регистрации сразу. Так компания сэкономит деньги на транспортном налоге.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/146827/

5. Заголовок текста: Как учесть утилизационный сбор  
   Фрагмент: Если транспортное средство компания покупает для перепродажи, утилизационный сбор учитывайте в составе покупной стоимости товара (ст. 320 НК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/116551/

6. Заголовок текста: Как учесть утилизационный сбор  
   Фрагмент: Сумму утилизационного сбора по автомобилям, которые предназначены для перепродажи, бухгалтер спишет на расходы в составе их покупной стоимости в период реализации.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/116551/"
как отразить продажу авто учредителю за счет выплаты дивидендов	14846825	389489	1	0	0	"НЕТ ОТВЕТА

Предоставленные материалы содержат информацию только о порядке оформления договора купли-продажи автомобиля, но не содержат информации о:
1. Бухгалтерских проводках по продаже автомобиля
2. Порядке начисления и выплаты дивидендов
3. Особенностях взаимозачета между задолженностью по оплате автомобиля и начисленными дивидендами
4. Налоговых аспектах такой операции

Для полного ответа на вопрос пользователя нужны дополнительные материалы по бухгалтерскому учету продажи основных средств и учету расчетов с учредителями по дивидендам."	100,1585348	"1. Заголовок текста: Как учесть выплату дивидендов  
   Фрагмент текста: При передаче неденежного имущества, имущественных прав в бухучете отражают одновременно с погашением обязательства списание активов. Передачу имущества и имущественных прав в счет уплаты дивидендов учитывают как реализацию. Проводки, связанные с выплатой дивидендов имуществом, смотрите в разделе данной рекомендации.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/188085/

2. Заголовок текста: Как учесть выплату дивидендов  
   Фрагмент текста: Общества вправе выплачивать дивиденды в неденежной форме, подробнее об оформлении такого решения читайте в отдельной рекомендации. При передаче неденежного имущества, имущественных прав в бухучете отражают одновременно с погашением обязательства списание активов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/188085/

3. Заголовок текста: Как учесть выплату дивидендов  
   Фрагмент текста: Порядок бухгалтерского учета выплаты дивидендов обусловлен действующими правилами учета имущества и расчетов. Как правило, дивиденды выплачивают денежными средствами. Тогда в бухучете отражают только погашение обязательства.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/188085/

4. Заголовок текста: Как учесть выплату дивидендов  
   Фрагмент текста: Дивиденды учредителям перечислены на их банковские счета 26 марта. Бухгалтер «Альфы» сделал в учете такие записи.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/188085/"
Директор и учредитель ООО может ли создать ИП	14846812	108494	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Да, директор и учредитель ООО может создать ИП, так как законодательство позволяет гражданину регистрировать предпринимательскую деятельность (""Подать документы на регистрацию вправе учредитель-гражданин или руководитель организации-учредителя"" - из текста ""Как зарегистрировать ООО и АО"", https://vip.1gl.ru?#/document/16/140291/)

* При этом важно учитывать разницу в ответственности: как участник ООО он отвечает только в пределах своей доли, а как ИП будет нести полную ответственность всем своим имуществом (""Участники ООО не отвечают по обязательствам общества и несут риск убытков только в пределах своей доли. ИП отвечает по обязательствам всем своим имуществом"" - из текста ""Какую ответственность несут участники ООО и индивидуальный предприниматель"", https://vip.1gl.ru?#/document/86/155415/)

* Следует помнить о рисках: в случае банкротства ИП будут серьезные ограничения - невозможность заниматься предпринимательской деятельностью и занимать руководящие должности в течение 5 лет (""Если гражданин менее чем за год до банкротства был индивидуальным предпринимателем, он не сможет в течение пяти лет заниматься предпринимательством и занимать руководящие должности"" - из текста ""Упрощенная процедура банкротства физических лиц: кто может воспользоваться, как проходит"", https://vip.1gl.ru?#/document/86/741639/)"	108,9289789	"1. Заголовок текста: Может ли ИП быть управляющим ООО? Как передать ему полномочия  
   Фрагмент: ИП может не становиться участником организации, но быть ее директором, ст. 42 Закона об ООО. Для этого участники общества проводят собрание, принимают постановление и заключают с предпринимателем гражданско-правовой договор о найме его на управляющую должность.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/562259/

2. Заголовок текста: Как оформить увольнение директора – единственного учредителя ООО  
   Фрагмент: СОВЕТ компания вправе применять общий порядок. Оформляйте трудовой договор и другие кадровые документы по директору, который является единственным учредителем или участником ООО. Прямого запрета на такие действия в действующем законодательстве нет.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/93084/"
Здравствуйте! Меня интересует расчет отпускных в 2025году.	14846842	194764	1	1	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* В 2025 году произошли существенные изменения в расчете отпускных, которые затрагивают МРОТ, НДФЛ и порядок предоставления отпуска за свой счет (""В 2025 году изменения по отпускам затронули: расчет отпускных в связи с новым МРОТ, НДФЛ с отпускных, порядок предоставления отпуска за свой счет"" - Заголовок: Изменения-2025, https://vip.1gl.ru?#/document/16/185387/)

* С 1 января 2025 года установлен новый федеральный МРОТ - 22 440 рублей. Для работников на неполном рабочем дне средний заработок сравнивается с пропорциональной частью МРОТ (""С 1 января 2025 года федеральный МРОТ составляет 22 440 руб. Если работник трудится в режиме неполного дня или недели, сравнивайте средний заработок с «неполным» МРОТ"" - Заголовок: Отпускные из расчета МРОТ в 2025 году, https://vip.1gl.ru?#/document/86/787232/)

* При расчете отпускных учитываются премии, если они являются частью системы оплаты труда и предусмотрены трудовым договором или локальным актом (""Премии при расчете отпускных нужно учесть, если они являются частью системы оплаты труда и предусмотрены трудовым договором или локальным нормативным актом"" - Заголовок: Как учесть премии при расчете отпускных, https://vip.1gl.ru?#/document/16/114889/)

* С 1 сентября 2025 года вводится новое положение о расчете среднего заработка (""С 1 сентября 2025 года будет действовать новое положение о расчете среднего заработка (постановление от 24.04.2025 № 540)"" - Заголовок: СПЕЦПРОЕКТ. Оформление и расчет отпускных в 2025 году, https://vip.1gl.ru?#/document/16/185387/)

* Выплата отпускных должна производиться не позднее чем за три календарных дня до начала отпуска (""Выплачивайте отпускные так, чтобы оставалось еще три полных календарных дня до начала отпуска"" - Заголовок: Отпускные за три дня, https://vip.1gl.ru?#/document/16/185387/)"	142,8266399	"1. Заголовок текста: СПЕЦПРОЕКТ. Оформление и расчет отпускных в 2025 году  
   Фрагмент: Чтобы рассчитать сумму отпускных, нужно определить: продолжительность расчетного периода; заработок сотрудника за расчетный период; средний дневной заработок; итоговую сумму отпускных.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/185387/

2. Заголовок текста: СПЕЦПРОЕКТ. Оформление и расчет отпускных в 2025 году  
   Фрагмент: МРОТ. С 1 января 2025 года федеральный МРОТ составляет 22 440 руб. Если работник трудится в режиме неполного дня или недели, сравнивайте средний заработок с «неполным» МРОТ (п. 18 положения, утв. постановлением Правительства от 24.12.2007 № 922).  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/185387/

3. Заголовок текста: Когда при расчете отпускных учитывать МРОТ  
   Фрагмент: МРОТ при расчете отпускных учитывайте, если средний месячный заработок сотрудника, который отработал полную норму рабочего времени, оказался меньше федерального минимума.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/787347/

4. Заголовок текста: СПЕЦПРОЕКТ. Оформление и расчет отпускных в 2025 году  
   Фрагмент: Средний дневной заработок считайте по формуле: Для расчета среднего дневного заработка из МРОТ формула такая: После этого определяйте размер отпускных исходя из количества календарных дней отпуска.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/185387/

5. Заголовок текста: СПЕЦПРОЕКТ. Оформление и расчет отпускных в 2025 году  
   Фрагмент: С 1 сентября 2025 года начнет действовать новое положение о расчете среднего заработка. Кроме того, вышли новые разъяснения Минтруда, Роструда об отпуске и отпускных.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/185387/

6. Заголовок текста: СПЕЦПРОЕКТ. Оформление и расчет отпускных в 2025 году  
   Фрагмент: Калькулятор расчета отпускных поможет проверить сумму отпускных в вашей программе. Введите дату начала и окончания отпуска, исключаемые периоды (время болезни, декрета, командировок, отпусков и т. д.), зарплату.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/185387/

7. Заголовок текста: СПЕЦПРОЕКТ. Оформление и расчет отпускных в 2025 году  
   Фрагмент: Если отпуск совпал с нерабочими праздничными днями, у работника увеличивается длительность отдыха. Количество оплачиваемых дней отпуска останется прежним.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/185387/

8. Заголовок текста: СПЕЦПРОЕКТ. Оформление и расчет отпускных в 2025 году  
   Фрагмент: В приказе на отпуск отражают даты начала и окончания общего периода отдыха сотрудника без исключения праздников. Количество дней отпуска записывают то, которое нужно оплатить.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/185387/"
Добрый день	14846811	438529	1	1	1	Рады приветствовать вас на нашем сайте	1,434258938	Рады приветствовать вас на нашем сайте
ИП на патенте ,2 торговые точки ,два патента на одном работает он сам на другом работник ,как будет происходить уменьшение стоимости патентов на страховые взносы	14846813	2224073	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* По патенту, где ИП работает сам (без наемных работников), он может уменьшить стоимость патента на всю сумму уплаченных страховых взносов за себя (""Стоимость патента № 1 можно уменьшить на всю сумму фиксированных взносов, уплаченных за ИП на обязательное пенсионное и медицинское страхование"" - Заголовок текста: ""Как ИП уменьшить патент на взносы"", ссылка: https://vip.1gl.ru?#/document/16/183576/)

* По патенту, где работает наемный работник, действует ограничение - можно уменьшить стоимость патента только на 50% от суммы страховых взносов (""По патентам № 2 и № 3 действует ограничение в размере 50 процентов, поскольку в период действия указанных патентов ИП использовал труд наемного работника"" - Заголовок текста: ""Как ИП уменьшить патент на взносы"", ссылка: https://vip.1gl.ru?#/document/16/183576/)

* Неиспользованный остаток вычета по одному патенту можно перенести на другой патент в том же календарном году (""Остаток неиспользованного вычета по одному патенту можно зачесть в счет налога по другому патенту, который действует в этом же календарном году"" - Заголовок текста: ""Как ИП уменьшить патент на взносы"", ссылка: https://vip.1gl.ru?#/document/16/183576/)

* Для уменьшения патента необходимо подать уведомление в налоговую инспекцию (""Чтобы уменьшить патент на страховые взносы, нужно подать уведомление в налоговую инспекцию"" - Заголовок текста: ""Как ИП заполнить и подать уведомление на уменьшение патента на взносы"", ссылка: https://vip.1gl.ru?#/document/86/772599/)"	169,0420444	"1. Заголовок текста: Как ИП уменьшить патент на взносы  
   Фрагмент текста: ИП с работниками вправе уменьшить налог по ПСН на взносы за себя и работников, но не более 50 процентов от стоимости патента (абз. 6 п. 1.2 ст. 346.51 НК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/194660/

2. Заголовок текста: Как ИП уменьшить патент на взносы  
   Фрагмент текста: Стоимость патента можно уменьшить на взносы за себя, которые подлежат уплате в календарном году действия патента. ИП вправе учесть их до фактической уплаты (подп. 1 п. 1.2 ст. 346.51 НК, письмо ФНС от 25.08.2023 № СД-4-3/10872@).  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/194660/

3. Заголовок текста: Как ИП уменьшить патент на взносы  
   Фрагмент текста: ИП вправе уменьшить патент на страховые взносы за себя и за сотрудников (п. 1.2 ст. 346.51 НК). Порядок уменьшения патента на страховые взносы за себя зависит от того, как работает ИП – с работниками или без.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/194660/

4. Заголовок текста: Как ИП уменьшить патент на взносы  
   Фрагмент текста: Остаток неиспользованного вычета по одному патенту можно зачесть в счет налога по другому патенту, который действует в этом же календарном году.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/194660/

5. Заголовок текста: Как ИП уменьшить патент на взносы  
   Фрагмент текста: ИП с работниками при наличии нескольких патентов необходимо учесть особенность при применении лимита в 50 процентов на уменьшение налога по ПСН (подп. 1 п. 1.2 ст. 346.52 НК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/194660/"
Добрый день, организация покупает у физлица кабину на машину за 10000 рублей. Деньги передаем наличные. Что будет являтся подтверждение факта оплаты для бухгалтерии	14846869	14717327	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* При расчетах между организацией и физлицом организация должна оформить расходный кассовый ордер, в котором физлицо расписывается в получении денег (""Если же организация выплачивает деньги, а физлицо получает, организация оформляет расходный кассовый ордер, а физлицо в нем расписывается в получении"" - из текста ""Как оформить расписку"" https://vip.1gl.ru?#/document/16/147347/)

* Дополнительно можно оформить расписку, но только как дополнительный документ при наличии кассовых документов (""Расписку можно оформить в качестве дополнительного документа при условии, что оформлены кассовые документы"" - из текста ""Как оформить расписку"" https://vip.1gl.ru?#/document/16/147347/)

* Для полного документального подтверждения расходов организации необходимо также оформить договор купли-продажи и акт приема-передачи имущества (""для подтверждения расходов необходимы и другие документы (договоры, акты, накладные и т. д.). Поэтому при наличии одной расписки расходы подтвердить не получится"" - из текста ""Как оформить расписку"" https://vip.1gl.ru?#/document/16/147347/)

* Неоформление кассовых документов является нарушением порядка ведения кассовых операций и влечет административную ответственность (""Неоформление кассовых документов влечет административную ответственность"" - из текста ""Как оформить расписку"" https://vip.1gl.ru?#/document/16/147347/)"	79,72903109	"1. Заголовок текста: Для чего нужна расписка о получении денег  
   Фрагмент текста: Если физлицо вносит деньги, а юрлицо получает, организация оформляет приходный кассовый ордер, а физлицу выдает корешок к ПКО. Этот документ подтвердит, что деньги внесены. Также организация должна пробить на внесенную сумму кассовый чек, например, при получении оплаты за товар. Если же организация выплачивает деньги, а физлицо получает, организация оформляет расходный кассовый ордер, а физлицо в нем расписывается в получении. Поэтому необходимости в расписке нет.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/725049/

2. Заголовок текста: Для чего нужна расписка о получении денег  
   Фрагмент текста: Расписку можно оформить в качестве приложения к договорам займа, задатка, купли-продажи имущества, аренды, оказания услуг и т. д. Также расписка может оформляться как самостоятельный документ, то есть без составления договора. В этом случае в договоре прописываются все условия купли-продажи или передачи денег в заем, а расписка подтверждает лишь факт получения денег.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/725049/

3. Заголовок текста: Для чего нужна расписка о получении денег  
   Фрагмент текста: Если одна из сторон договора – организация, при расчетах наличными она должна оформить приходный или расходный кассовый ордер (п. 4.1 Указания ЦБ от 11.03.2014 № 3210-У). Этот документ будет подтверждением факта внесения денег.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/725049/

4. Заголовок текста: Для чего нужна расписка о получении денег  
   Фрагмент текста: Это объясняется тем, что физлица не ведут бухучет, поэтому нужен документ, который подтвердит факт передачи денег. Но часто расписку оформляют организации и ИП.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/725049/"
