Query	ChatId	UserId	Num	BotAnsw	BotHelp	BotAnswer	Time	Answer
Изменения	14846784	1802544	1	1	1	ДРУГОЕ	1,210176945	No answer found
Здравствуйте, нужен шаблон заявления на получение выплат по листу не трудоспособности раньше дня выплаты зарплаты.	14846772	23211375	1	0	0	"НЕТ ОТВЕТА

В предоставленных материалах отсутствует информация о шаблоне заявления на получение выплат по листу нетрудоспособности раньше дня выплаты зарплаты. Материалы содержат общую информацию о подаче сведений о застрахованном лице для получения пособий, но не касаются конкретно досрочной выплаты пособия по временной нетрудоспособности. Для корректного ответа на вопрос пользователя необходимы дополнительные материалы, содержащие информацию о порядке и форме заявления на досрочную выплату пособия по больничному листу."	112,6280107	"1. Заголовок текста: Выплаты умершему сотруднику  
   Фрагмент текста: Законодательных требований к форме и содержанию заявления нет. Родственник вправе представить его в свободной форме. Однако проверьте, чтобы заявление содержало необходимую для выплаты информацию: Ф. И. О. и степень родства; реквизиты документа, который подтверждает родство; Ф. И. О. и должность умершего работника; сумму материальной помощи; реквизиты для перечисления денежных средств.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/818570/

2. Заголовок текста: Выплаты умершему сотруднику  
   Фрагмент текста: Заявление должно содержать: наименование работодателя умершего и Ф. И. О. руководителя; полные Ф. И. О., паспортные и контактные данные заявителя; слово «Заявление» по центру листа; просьбу о выплате конкретной суммы за умершего работника; Ф. И. О. и должность умершего работника, степень родства с заявителем; банковские реквизиты заявителя; наименование прилагаемых к заявлению документов; дату и подпись заявителя.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/818570/

3. Заголовок текста: Выплаты умершему сотруднику  
   Фрагмент текста: К заявлению нужно приложить копии документов, которые подтверждают право заявителя на выплату: свидетельства о смерти работника или решения суда о признании его умершим; паспорта или другого документа, удостоверяющего личность заявителя; документа, подтверждающего факт родства с работником. Например, свидетельство о браке, рождении, документы об усыновлении; документов, подтверждающих совместное проживание.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/818570/

4. Заголовок текста: Выплаты умершему сотруднику  
   Фрагмент текста: Для получения денег умершего работника его родственник, который имеет право на выплату, должен представить заявление. Форма такого заявления не установлена. Его можно составить в произвольной форме. Главное, указать в заявлении все данные, которые необходимы для выплаты.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/818570/"
регион - Красноярск	14846801	14747778	1	0	0	ДРУГОЕ	1,020334721	Рады приветствовать вас на нашем сайте
как проверить учет на налоговые риски	14846804	3357576	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Проведите оценку налоговых рисков, которые возникают при различиях в налоговых ставках и учете доходов или расходов (""Основа любого налогового планирования – оценка рисков. Они возникают везде, где есть отличия в налоговых ставках, учете доходов или расходов."" - ""Как проверить учет на налоговые риски по методике ФНС"", https://vip.1gl.ru?#/document/16/192473/)

* Используйте базу решений ФНС, разработанную совместно с Управлением камерального контроля, которая поможет избежать штрафов за ошибки в отчетности (""Совместно с Управлением камерального контроля ФНС сделали базу решений, которые помогут избежать штрафов за ошибки в отчетности"" - ""Как проверить учет на налоговые риски по методике ФНС"", https://vip.1gl.ru?#/document/16/192473/)

* Проведите самодиагностику надежности компании по методике ФНС (""Чтобы оценить налоговые риски, важно понимать, как проверяющие оценивают надежность вашей компании. Для этого стоит провести самодиагностику по методике ФНС"" - ""Как проверить учет на налоговые риски по методике ФНС"", https://vip.1gl.ru?#/document/16/192473/)

* Запросите выписку через личный кабинет налогоплательщика для оценки вашей компании (""Выписку можно получить через личный кабинет налогоплательщика в разделе «Как меня видит налоговая». В ней вы увидите баллы и конкретные данные по каждому критерию"" - ""Как проверить учет на налоговые риски по методике ФНС"", https://vip.1gl.ru?#/document/16/192473/)

* Используйте навигатор по налоговым рискам, где споры сгруппированы по видам налогов (""В навигаторе споры сгруппированы по видам налогов. Нажимайте на кнопку с названием предмета спора и узнайте, с какими претензиями столкнулись ваши коллеги"" - ""Как проверить учет на налоговые риски по методике ФНС"", https://vip.1gl.ru?#/document/16/192473/)

* Проверьте соответствие основным критериям надежности компании, таким как отсутствие задолженности, отсутствие процедур банкротства, достоверность данных в ЕГРЮЛ (""нет задолженности по платежам в бюджет... компания не ликвидируется; нет судебного акта о введении процедур наблюдения..."" - ""Как проверить учет на налоговые риски по методике ФНС"", https://vip.1gl.ru?#/document/16/192473/)"	191,274749	"1. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Запросите у контрагента документы, которые подтверждают его реальность, наличие ресурсов и деловую репутацию. Чтобы запрос не напугал контрагента, согласуйте заранее, что направите его. Объясните, что это формальность и вы не можете без этого, иначе вам потом откажут в налоговых вычетах.  
   Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/

2. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Проверьте контрагента в реестре fedresurs.ru по вкладкам «Лица», «Обременения», «Концессии», «Торги». Скачайте pdf-выписку, сделайте скриншоты и заверьте текущей датой. Обычно в этом реестре нет дополнительной информации по некрупным контрагентам, но проверка не займет много времени. Документы с «Федресурса» станут дополнительным подтверждением вашей добросовестности.  
   Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/

3. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Чтобы подтвердить надежность контрагента, проверьте его споры с другими компаниями, запланированные проверки госорганов, неисполненные госконтракты. Посмотрите отчетность в сервисе ГИР Бухгалтерской отчетности.  
   Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/

4. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Проверьте, есть ли бухгалтерская отчетность контрагента в сервисе Государственный информационный ресурс бухгалтерской отчетности – bo.nalog.ru. Если контрагент сдавал отчетность, посмотрите, есть ли активы, посоветуйтесь с бухгалтером. Распечатайте скриншоты из сервиса и отчетность, заверьте текущей датой.  
   Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/

5. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Соберите документы, которые подтвердят, почему выбрали именно этого контрагента. Это может быть информация с сайта, сравнение с другими контрагентами – по ценам, условиям доставки, квалификации.  
   Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/

6. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Если ваши контрагенты – некрупные компании, есть риск, что налоговая усомнится в сделках. Инспекторы заподозрят, что сделки были только на бумаге, вы «нарисовали» расходы компании, чтобы уменьшить доходы и заплатить меньше налогов.  
   Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/

7. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Если контрагента там нет – это дополнительное доказательство, что у вас не было оснований сомневаться.  
   Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/

8. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Вам придется обосновать, почему руководитель выбрал определенного контрагента. Документы, которые сделали после заключения сделки, не подойдут.  
   Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/

9. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Налоговая не может оштрафовать компанию только за то, что вы не проверили контрагента. Проблемы возникают, когда инспекторы подозревают, что вы заключили договор с «технической компанией».  
   Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/

10. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
    Фрагмент текста: Если на момент сделки вы не знали, что контрагент не платил НДС, то инспекторы не имеют право снимать налоговые вычеты.  
    Ссылку на текст: https://vip.1gl.ru?#/document/16/180213/"
Как проверить учет на налоговые риски	14846800	23390442	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Проведите самодиагностику компании по методике ФНС через личный кабинет налогоплательщика в разделе «Как меня видит налоговая» (""Выписку можно получить через личный кабинет налогоплательщика в разделе «Как меня видит налоговая». В ней вы увидите баллы и конкретные данные по каждому критерию"" - Заголовок ""Надежность компании"", https://vip.1gl.ru?#/document/16/192473/)

* Используйте базу решений ФНС для исключения рисков ошибок (""Совместно с Управлением камерального контроля ФНС сделали базу решений, которые помогут избежать штрафов за ошибки в отчетности"" - Заголовок ""База решений"", https://vip.1gl.ru?#/document/16/192473/)

* Проверьте основные критерии надежности компании, среди которых:
- отсутствие задолженности по платежам
- отсутствие процедур ликвидации
- отсутствие противоречий в декларациях по НДС
(""В перечень входят, в частности, такие пункты: нет задолженности по платежам в бюджет... компания не ликвидируется... в декларациях по НДС за четыре квартала нет противоречий с контрагентами"" - Заголовок ""Как проверить учет на налоговые риски по методике ФНС"", https://vip.1gl.ru?#/document/16/192473/)

* Используйте навигатор по налоговым рискам, основанный на судебной практике (""Ниже — навигатор по налоговым рискам на основе актуальной судебной практики. В навигаторе споры сгруппированы по видам налогов"" - Заголовок ""Навигатор по рискам"", https://vip.1gl.ru?#/document/16/192473/)

* Проверьте ценовую политику компании - безопасным считается отклонение от рыночной цены в пределах 20% (""Безопасно, если люфт цены будет находиться в пределах 20 процентов от рыночной"" - Заголовок ""Ценовая политика"", https://vip.1gl.ru?#/document/16/192473/)"	150,2104905	"1. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Запросите у контрагента документы, которые подтверждают его реальность, наличие ресурсов и деловую репутацию. Чтобы запрос не напугал контрагента, согласуйте заранее, что направите его. Объясните, что это формальность и вы не можете без этого, иначе вам потом откажут в налоговых вычетах.  
   Ссылка на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

2. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Проверьте контрагента в реестре fedresurs.ru по вкладкам «Лица», «Обременения», «Концессии», «Торги». Скачайте pdf-выписку, сделайте скриншоты и заверьте текущей датой. Обычно в этом реестре нет дополнительной информации по некрупным контрагентам, но проверка не займет много времени. Документы с «Федресурса» станут дополнительным подтверждением вашей добросовестности.  
   Ссылка на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

3. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Чтобы подтвердить надежность контрагента, проверьте его споры с другими компаниями, запланированные проверки госорганов, неисполненные госконтракты. Посмотрите отчетность в сервисе ГИР Бухгалтерской отчетности.  
   Ссылка на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

4. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Проверьте, есть ли бухгалтерская отчетность контрагента в сервисе Государственный информационный ресурс бухгалтерской отчетности – bo.nalog.ru. Если контрагент сдавал отчетность, посмотрите, есть ли активы, посоветуйтесь с бухгалтером. Распечатайте скриншоты из сервиса и отчетность, заверьте текущей датой.  
   Ссылка на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

5. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Соберите документы, которые подтвердят, почему выбрали именно этого контрагента. Это может быть информация с сайта, сравнение с другими контрагентами – по ценам, условиям доставки, квалификации.  
   Ссылка на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

6. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Если ваши контрагенты – некрупные компании, есть риск, что налоговая усомнится в сделках. Инспекторы заподозрят, что сделки были только на бумаге, вы «нарисовали» расходы компании, чтобы уменьшить доходы и заплатить меньше налогов.  
   Ссылка на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/

7. Заголовок текста: Как проверить налоговые риски в работе с контрагентом  
   Фрагмент текста: Налоговая не может оштрафовать компанию только за то, что вы не проверили контрагента. Проблемы возникают, когда инспекторы подозревают, что вы заключили договор с «технической компанией». В таком случае они оценивают, насколько осмотрительно вы выбирали контрагента.  
   Ссылка на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/16/180213/"
персональные данные	14846783	21201132	1	1	1	ДРУГОЕ	2,555814028	No answer found
Доброе утро. Интересует информация про номинальный счет, в частности налогообложение и доход по номинальному счету кому принадлежит?	14846785	16161855	1	0	0	('НЕТ ОТВЕТА',)	75,11159015	"1. Заголовок текста: Кто является налоговым агентом и платит НДФЛ при краудфандинге  
   Фрагмент текста: При выплате инвестору процентов на остаток средств на номинальном счете оператор инвестиционной платформы признается налоговым агентом по НДФЛ. Оператор – источник дохода обязан исчислить, удержать и перечислить НДФЛ в бюджет (подп. 1 п. 1 ст. 208, ст. 209, ст. 226 НК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/560899/

2. Заголовок текста: Кто является налоговым агентом и платит НДФЛ при краудфандинге  
   Фрагмент текста: Оператор инвестиционной платформы может выступать: посредником по организации привлечения инвестиций; брокером – посредником по купле-продаже ценных бумаг; источником дохода в виде процентов на остаток средств на номинальном счете.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/560899/

3. Заголовок текста: Нужно ли удержать НДФЛ с разницы между первоначальной и новой номинальной стоимостью долей (акций) учредителей организации. Разница образовалась при увеличении уставного капитала за счет нераспределенной прибыли  
   Фрагмент текста: НДФЛ не облагаются доходы учредителей, полученные от увеличения номинальной стоимости их долей (акций), если уставный капитал изменился за счет переоценки основных средств (п. 19 ст. 217 НК). Если к увеличению номинальной стоимости долей (акций) привело увеличение уставного капитала за счет нераспределенной прибыли, эта льгота не применяется.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/508100/

4. Заголовок текста: Нужно ли удержать НДФЛ с разницы между первоначальной и новой номинальной стоимостью долей (акций) учредителей организации. Разница образовалась при увеличении уставного капитала за счет нераспределенной прибыли  
   Фрагмент текста: Поскольку в денежной форме доходы, возникшие при увеличении уставного капитала, учредителям не выплачиваются, удержать налог организация сможет только при выплате других денежных доходов (например, дивидендов). Если и такие выплаты не производятся, удержать НДФЛ невозможно.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/508100/"
Добрый день!	14846788	8165247	1	0	0	Рады приветствовать вас на нашем сайте	1,88531065	Рады приветствовать вас на нашем сайте
Доброе утро! Общество с ограниченной ответственностью, за прошлый отчетный период по бухгалтерской отчетности имеется убыток, показатель нераспределенной прибыли по балансу за прошлые периоды имеет положительное значение. Возможно ли начисление и выдача дивидендов за прошлый год?	14846789	2504837	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Да, в вашей ситуации возможно начисление и выплата дивидендов за счет нераспределенной прибыли прошлых лет, даже при наличии убытка в отчетном году. Это подтверждается текстом: ""Кроме того, дивиденды можно выплатить за счет прибыли прошлых лет, если в отчетном году у организации чистой прибыли не было"" (Заголовок текста: ""За счет каких источников выплачивать дивиденды"", ссылка: https://vip.1gl.ru?#/document/86/797040/)

* Законодательство не устанавливает ограничений по периоду получения прибыли для выплаты дивидендов, что подтверждается цитатой: ""И в гражданском, и в налоговом законодательстве сказано лишь, что источником выплаты дивидендов является чистая прибыль организации. Ограничений, в какой именно период должна образоваться такая прибыль, в законе нет"" (Заголовок текста: ""За счет каких источников выплачивать дивиденды"", ссылка: https://vip.1gl.ru?#/document/86/797040/)

* В бухгалтерском учете начисление дивидендов будет отражаться через счет нераспределенной прибыли, что подтверждается текстом: ""Дивиденды начисляют за счет чистой прибыли. Поэтому при начислении счет учета расчетов корреспондирует со счетом 84 «Нераспределенная прибыль (непокрытый убыток)»"" (Заголовок текста: ""Гид по проводкам: учет начисления и выплаты дивидендов"", ссылка: https://vip.1gl.ru?#/document/16/146435/)"	117,9596107	"1. Заголовок текста: За счет каких источников выплачивать дивиденды  
   Фрагмент текста: Да, можно. И в гражданском, и в налоговом законодательстве сказано лишь, что источником выплаты дивидендов является чистая прибыль организации. Ограничений, в какой именно период должна образоваться такая прибыль, в законе нет (п. 2 ст. 42 Закона от 26.12.1995 № 208-ФЗ, п. 1 ст. 28 Закона от 08.02.1998 № 14-ФЗ, ст. 43 НК). Если по итогам прошлых лет прибыль не распределена, то за ее счет можно выплатить дивиденды в текущем году. Такое может произойти, например, если чистую прибыль не использовали для выплаты дивидендов или для формирования специальных фондов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/797040/

2. Заголовок текста: За счет каких источников выплачивать дивиденды  
   Фрагмент текста: Если прибыль отчетного периода покрывает убыток прошлых лет, то по итогам I квартала, полугодия или девяти месяцев организация вправе выплатить дивиденды. При этом сумма дивидендов к выплате не может превышать сумму непокрытого убытка прошлых лет. Ведь источник выплаты дивидендов — чистая прибыль.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/797040/

3. Заголовок текста: За счет каких источников выплачивать дивиденды  
   Фрагмент текста: Дивиденды выплачивают из чистой прибыли организации, то есть оставшейся после налогообложения. Акционерные общества определяют этот показатель по данным бухгалтерской отчетности (п. 2 ст. 42 Закона от 26.12.1995 № 208-ФЗ, п. 1 ст. 28 Закона от 08.02.1998 № 14-ФЗ). Для обществ с ограниченной ответственностью порядок определения чистой прибыли закон об ООО не устанавливает.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/797040/"
как правильно рассчитать срок представления документов по требованию выставленному в соответствии со ст. 23 Закона 173-ФЗ от 10.12.2003. Требование направлено налогоплательщику по ТКС	14846795	3056276	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Срок представления документов по требованию составляет 10 рабочих дней с даты получения требования по ТКС. Если вы не успеваете представить документы в установленный срок, необходимо направить уведомление о невозможности представления документов (""Направьте уведомление в ИФНС, если заранее известно, что не успеваете представить документы по требованию инспекции в установленный НК срок"" - из текста ""Уведомление в ИФНС о продлении сроков ответа на требование и невозможности представить документы в срок"", https://vip.1gl.ru?#/document/118/144228/)

* Уведомление о невозможности представить документы нужно направить не позднее следующего дня после получения требования (""Уведомление с просьбой предоставить отсрочку надо направить не позднее следующего дня после того, как получили требование о представлении документов. Это предусмотрено в пункте 3 статьи 93 НК"" - из текста ""Как заполнить уведомление о невозможности представить документы по требованию ИФНС"", https://vip.1gl.ru?#/document/86/727849/)

* Уведомление составляется по форме КНД 1125045, утвержденной приказом ФНС от 21.02.2024 № СД-7-2/148@ (""Уведомление о невозможности представить документы по требованию ИФНС заполните по форме (КНД 1125045), утвержденной приказом ФНС от 21.02.2024 № СД-7-2/148@"" - из текста ""Как заполнить уведомление о невозможности представить документы по требованию ИФНС"", https://vip.1gl.ru?#/document/86/727849/)

* В уведомлении важно грамотно обосновать причины продления срока и указать реальную дату представления документов (""Важно грамотно обосновать причины, из-за которых нужна отсрочка. Иначе инспекторы ее не предоставят"" - из текста ""Как составить и подать уведомление о невозможности представить документы по требованию ИФНС"", https://vip.1gl.ru?#/document/16/147721/)"	122,5721996	"1. Заголовок текста: Как проверить требование ИФНС об уплате задолженности  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Срок уплаты Исполнить требование об уплате задолженности налогоплательщик обязан в течение восьми рабочих дней после получения. Более продолжительный срок для погашения задолженности вправе установить налоговая инспекция. Такой срок уплаты должен быть указан в самом требовании. Это следует из пунктов 1 и 3 статьи 69 и пункта 6 статьи 6.1 НК. Если не исполнить требование в установленный срок, задолженность могут взыскать со счета по решению ИФНС.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/837371/

2. Заголовок текста: Как проверить требование ИФНС об уплате задолженности  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Требование об уплате задолженности, направленное по почте, считается полученным на шестой рабочий день с момента отправки заказного письма (п. 4 ст. 69 и п. 6 ст. 6.1 НК). Требование, направленное в виде электронного документа, считается полученным с момента отправления налогоплательщиком электронной квитанции о приеме.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/837371/

3. Заголовок текста: Срок и порядок выставления требования  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Срок выставления требования об уплате задолженности зависит от суммы недоимки на ЕНС. ИФНС должна направить требование не позднее года со дня, когда отрицательное сальдо ЕНС превысило 500 руб. Если отрицательное сальдо превысит 3000 руб., требование направят в течение трех месяцев. При отрицательном сальдо менее 500 руб. требование не направляют. Это предусмотрено в статье 70 НК.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/837371/"
Здравствуйте. Приобрели б/у автомобиль для перепродажи. Обязательно ли принимать к учету как основное средство, или допускается оприходовать на 41 счет?	14846796	1971826	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Автомобиль, приобретенный для перепродажи, не нужно учитывать как основное средство. Его следует оприходовать на счет 41 ""Товары"", так как ""Имущество, которое приобрели для перепродажи, – это товар. В составе основных средств его не учитывают"" (Заголовок: ""Нужен ли акт приема-передачи, если объекты куплены для перепродажи"", ссылка: https://vip.1gl.ru?#/document/12/430714/)

* При учете автомобиля для перепродажи на счете 41 ""Товары"" есть преимущество в виде льготы по НДС: ""НДС начисляют с разницы между ценой продажи и покупки"". Для этого должны соблюдаться условия:
- ""транспорт находился в собственности и был зарегистрирован на физлицо, у которого он был приобретен;
- компания учитывала автомобиль или мотоцикл на счете 41 «Товары» и не использовала его в предпринимательской деятельности как объект ОС""
(Заголовок: ""Как начислить НДС при продаже автомобиля"", ссылка: https://vip.1gl.ru?#/document/86/717963/)

* Проводки по учету автомобиля для перепродажи:
""Дебет 41 Кредит 60 (76) — оприходован автомобиль""
(Заголовок: ""Как исчислять НДС с межценовой разницы при продаже автомобилей, мотоциклов, бытовой и электронной техники"", ссылка: https://vip.1gl.ru?#/document/86/792749/)"	108,8527985	Error
как отразить продажу авто учредителю за счет выплаты дивидендов	14846825	389489	1	0	0	"НЕТ ОТВЕТА

Предоставленные материалы содержат информацию только о порядке оформления договора купли-продажи автомобиля, но не содержат информации о:
1. Бухгалтерских проводках по продаже автомобиля
2. Порядке начисления и выплаты дивидендов
3. Особенностях взаимозачета между задолженностью по оплате автомобиля и начисленными дивидендами
4. Налоговых аспектах такой операции

Для полного ответа на вопрос пользователя нужны дополнительные материалы по бухгалтерскому учету продажи основных средств и учету расчетов с учредителями по дивидендам."	100,1585348	"1. Заголовок текста: Как учесть выплату дивидендов  
   Фрагмент текста: При передаче неденежного имущества, имущественных прав в бухучете отражают одновременно с погашением обязательства списание активов. Передачу имущества и имущественных прав в счет уплаты дивидендов учитывают как реализацию. Проводки, связанные с выплатой дивидендов имуществом, смотрите в разделе данной рекомендации.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/188085/

2. Заголовок текста: Как учесть выплату дивидендов  
   Фрагмент текста: Общества вправе выплачивать дивиденды в неденежной форме, подробнее об оформлении такого решения читайте в отдельной рекомендации. При передаче неденежного имущества, имущественных прав в бухучете отражают одновременно с погашением обязательства списание активов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/188085/

3. Заголовок текста: Как учесть выплату дивидендов  
   Фрагмент текста: Порядок бухгалтерского учета выплаты дивидендов обусловлен действующими правилами учета имущества и расчетов. Как правило, дивиденды выплачивают денежными средствами. Тогда в бухучете отражают только погашение обязательства.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/188085/

4. Заголовок текста: Как учесть выплату дивидендов  
   Фрагмент текста: Дивиденды учредителям перечислены на их банковские счета 26 марта. Бухгалтер «Альфы» сделал в учете такие записи.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/188085/

5. Заголовок текста: Как учесть выплату дивидендов  
   Фрагмент текста: Начисление и выплата дивидендов влияет на показатели Бухгалтерского баланса, Отчета об изменениях капитала, Отчета о движении денежных средств.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/188085/"
